"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rps262",4.4720216960156e-74,0.354887542430862,0.996,0.97,1.25207663445045e-69,"5","Rps26"
"Nmrk1",3.19340773106838e-73,0.593169641947321,0.406,0.17,8.94090296544524e-69,"5","Nmrk1"
"Irak3",4.91975072373636e-73,0.344396089095555,0.272,0.087,1.37743180763171e-68,"5","Irak3"
"Shisa51",8.20174624623692e-73,0.483286508332174,0.9,0.673,2.29632491402141e-68,"5","Shisa5"
"Tnfsf14",5.6389908841866e-72,0.430856655305774,0.326,0.118,1.57880466775457e-67,"5","Tnfsf14"
"Anxa6",5.95701766488182e-72,0.445644247108901,0.725,0.469,1.66784580581361e-67,"5","Anxa6"
"Ppp1cc3",1.32294194876799e-71,0.441922389364259,0.964,0.862,3.70397286816061e-67,"5","Ppp1cc"
"Ncor12",3.09697119631413e-71,0.428528880512917,0.856,0.635,8.67089995544029e-67,"5","Ncor1"
"Stk242",3.29680012626702e-71,0.434035865180875,0.739,0.455,9.23038099352241e-67,"5","Stk24"
"Manf1",5.84987120444904e-71,0.700609615399741,0.813,0.649,1.63784693982164e-66,"5","Manf"
"Zmynd81",6.20777141066377e-69,0.455668906454364,0.41,0.182,1.73805183955764e-64,"5","Zmynd8"
"Actg11",4.75770146713405e-68,0.328533671302839,1,0.999,1.33206125676819e-63,"5","Actg1"
"Aebp22",2.61996626024652e-66,0.407997976850083,0.782,0.507,7.33538153543819e-62,"5","Aebp2"
"Cnn2",3.44608874347398e-66,0.41276675811822,0.715,0.453,9.64835926397844e-62,"5","Cnn2"
"Eif3h2",4.45182383265128e-66,0.360693636192368,0.954,0.823,1.2464216366657e-61,"5","Eif3h"
"Cotl12",4.99474816191612e-66,0.386887574798686,0.909,0.664,1.39842959037327e-61,"5","Cotl1"
"Tasp1",5.61153579758808e-66,0.298930603564472,0.267,0.087,1.57111779260871e-61,"5","Tasp1"
"Gpr1711",1.31206925506116e-65,0.471769340096907,0.613,0.342,3.67353150032025e-61,"5","Gpr171"
"Nfkb12",5.03437174665545e-65,0.442860949715831,0.881,0.665,1.40952340162859e-60,"5","Nfkb1"
"Arl5c1",7.51411962215458e-65,0.562149617473076,0.566,0.312,2.10380321181084e-60,"5","Arl5c"
"Il2rg",1.67047435701521e-64,0.390383758759937,0.897,0.707,4.67699410477119e-60,"5","Il2rg"
"Kdm2b1",1.94324317652642e-64,0.531861771383036,0.758,0.524,5.44069224563866e-60,"5","Kdm2b"
"Ero1l2",9.22516165152807e-62,0.471116289826944,0.591,0.336,2.58286075919483e-57,"5","Ero1l"
"Fam129a2",1.43014483944677e-60,0.390234918264096,0.525,0.28,4.00411952148307e-56,"5","Fam129a"
"Ppib2",2.02509832098354e-60,0.363360612394817,0.926,0.77,5.66987027908972e-56,"5","Ppib"
"S100a13",5.72035117225559e-60,0.345409170089704,0.904,0.738,1.60158392120812e-55,"5","S100a13"
"Clic1",8.02282525749644e-60,0.326809847286684,0.97,0.837,2.24623061559385e-55,"5","Clic1"
"Grap1",3.13999127422238e-59,0.368833954932066,0.427,0.196,8.79134756956783e-55,"5","Grap"
"Stk17b",6.57955877347294e-59,0.4262382794699,0.894,0.775,1.84214486539695e-54,"5","Stk17b"
"Ccr51",1.63938016092559e-58,0.477875392324573,0.484,0.25,4.58993657455948e-54,"5","Ccr5"
"Nfkbib",1.63411969722729e-57,0.412269542845283,0.737,0.48,4.57520832829698e-53,"5","Nfkbib"
"Arhgap312",3.34623582525341e-57,0.390116255797883,0.559,0.308,9.3687910635445e-53,"5","Arhgap31"
"Sept13",1.4239335714793e-56,0.371885205337877,0.838,0.58,3.98672921342774e-52,"5","Sept1"
"Uhrf22",3.24724830191405e-56,0.513816565674835,0.753,0.542,9.09164579569895e-52,"5","Uhrf2"
"Hcls11",1.02434937812929e-55,0.424347644108005,0.737,0.509,2.86797338888638e-51,"5","Hcls1"
"Osbpl31",1.55687608892619e-55,0.364595897417583,0.498,0.258,4.35894167377554e-51,"5","Osbpl3"
"Coro1a2",8.16472118654247e-55,0.342558224946826,0.935,0.747,2.28595863780816e-50,"5","Coro1a"
"Zap70",1.16035527992258e-54,0.370463795078833,0.578,0.319,3.24876271272725e-50,"5","Zap70"
"Myo1g1",1.22413785175694e-54,0.440892694689993,0.669,0.45,3.42734115734908e-50,"5","Myo1g"
"Lpcat3",4.47652570236563e-54,0.283921063296339,0.321,0.132,1.25333766614833e-49,"5","Lpcat3"
"Il16",5.26104200561316e-54,0.308126297923491,0.27,0.1,1.47298654073157e-49,"5","Il16"
"Lcp11",6.92314220913229e-54,0.373813043555013,0.92,0.78,1.93834135571286e-49,"5","Lcp1"
"Edf1",7.68488133456611e-54,0.396615969352036,0.914,0.784,2.15161307605182e-49,"5","Edf1"
"AI662270",4.63231319472524e-53,0.396103245188461,0.64,0.413,1.29695504825917e-48,"5","AI662270"
"Pde4b2",5.61529216794039e-53,0.359336724716055,0.651,0.404,1.57216950117995e-48,"5","Pde4b"
"Serpinb6a",7.08274563091669e-53,0.323194563137663,0.42,0.204,1.98302712174405e-48,"5","Serpinb6a"
"Ppp1r16b2",1.11531052007532e-52,0.385869852345311,0.705,0.45,3.12264639410687e-48,"5","Ppp1r16b"
"Pxdc12",1.70270323182653e-52,0.45858832864978,0.767,0.531,4.76722850846792e-48,"5","Pxdc1"
"H2-T23",2.76971561581812e-52,0.423981039036403,0.644,0.412,7.75464978116758e-48,"5","H2-T23"
"Sec61g2",3.79066281963407e-52,0.347058835586829,0.965,0.847,1.06130977624115e-47,"5","Sec61g"
"Sub11",1.80854597099596e-51,0.499389599385588,0.996,0.988,5.06356700959448e-47,"5","Sub1"
"Mxd11",2.75741827841441e-51,0.487980424748556,0.791,0.582,7.72021969590467e-47,"5","Mxd1"
"Prr131",3.56505392644842e-51,0.337561685635751,0.921,0.783,9.9814379832703e-47,"5","Prr13"
"S100a111",1.3285395268102e-50,0.271533959286299,0.995,0.975,3.7196449671632e-46,"5","S100a11"
"Nfkb2",2.52539654243756e-50,0.367477292802447,0.741,0.511,7.07060523951667e-46,"5","Nfkb2"
"H2-K11",7.86236665325213e-50,0.334061396190785,0.99,0.921,2.20130541557753e-45,"5","H2-K1"
"Gzmb",1.06523468110602e-49,1.13834586777761,0.444,0.24,2.98244406016064e-45,"5","Gzmb"
"Tagln21",2.41843416177037e-49,0.325934889294887,0.921,0.714,6.77113196612469e-45,"5","Tagln2"
"Thy11",2.63957570012837e-49,0.419289754808028,0.881,0.761,7.3902840452194e-45,"5","Thy1"
"Psme21",5.47383455310554e-49,0.350584864104954,0.817,0.602,1.53256419817849e-44,"5","Psme2"
"Cd1641",7.29730564013785e-49,0.442861546886214,0.613,0.393,2.04309963312579e-44,"5","Cd164"
"Trp53i11",5.38868859127179e-48,0.289694697908547,0.353,0.159,1.50872503178428e-43,"5","Trp53i11"
"Calr",1.09268914085428e-46,0.464093158324109,0.869,0.745,3.05931105656381e-42,"5","Calr"
"Ubald21",1.12661839043051e-46,0.511362355222605,0.876,0.782,3.15430616952734e-42,"5","Ubald2"
"Dot1l1",1.98466097634243e-46,0.36760540872044,0.478,0.275,5.55665380156353e-42,"5","Dot1l"
"Pdia4",2.17544082724409e-46,0.442702443914397,0.439,0.243,6.090799228118e-42,"5","Pdia4"
"Cyfip21",3.8724274124701e-46,0.292031927480082,0.374,0.179,1.08420222694338e-41,"5","Cyfip2"
"Vim2",7.60120516317944e-46,0.405371797192034,0.988,0.927,2.12818542158698e-41,"5","Vim"
"Snx202",1.25463953449018e-45,0.335016052126709,0.565,0.344,3.5127397686656e-41,"5","Snx20"
"Smco42",2.97051840214958e-45,0.253411858501969,0.409,0.2,8.31685742233839e-41,"5","Smco4"
"Mynn",2.24489480297899e-44,0.288316757903144,0.332,0.152,6.28525646938056e-40,"5","Mynn"
"Denr",3.68101366020653e-44,0.420698046753755,0.641,0.439,1.03061020458462e-39,"5","Denr"
"Eno11",4.4463490745022e-44,0.383678769356971,0.823,0.654,1.24488881387913e-39,"5","Eno1"
"Icam11",6.42429050358212e-44,0.464092190371026,0.594,0.386,1.79867285519292e-39,"5","Icam1"
"Fam110a2",8.92129153082913e-44,0.37363597454054,0.753,0.544,2.49778320280154e-39,"5","Fam110a"
"Birc3",2.83023631470902e-43,0.410166368544358,0.501,0.305,7.9240956339223e-39,"5","Birc3"
"Psenen",3.93346045243238e-43,0.317186607075552,0.806,0.627,1.10129025747202e-38,"5","Psenen"
"Ddit4",1.91563956528559e-42,0.434822949732881,0.379,0.196,5.36340765488659e-38,"5","Ddit4"
"Dap1",3.56615901649421e-42,0.37341628172205,0.612,0.414,9.98453201438049e-38,"5","Dap"
"Amica12",1.35261081585217e-41,0.366748646512705,0.462,0.259,3.7870397622229e-37,"5","Amica1"
"S100a101",1.57624819387127e-41,0.323730318582828,0.975,0.881,4.41317969320077e-37,"5","S100a10"
"Vmp11",1.7036645177253e-41,0.383650092666159,0.643,0.433,4.76991991672729e-37,"5","Vmp1"
"Bcl2a1a",1.39171636452657e-40,0.61609815459331,0.288,0.135,3.89652747740149e-36,"5","Bcl2a1a"
"Spn",3.24772344152359e-40,0.329641285059393,0.495,0.291,9.09297609157773e-36,"5","Spn"
"Irs22",6.63249539366057e-40,0.300310336467174,0.534,0.32,1.85696606031709e-35,"5","Irs2"
"Zc3h12a1",2.96692286912175e-39,0.323248929150349,0.577,0.374,8.30679064896709e-35,"5","Zc3h12a"
"Cxcr42",3.24790736197136e-39,0.38306089767996,0.487,0.29,9.09349103204741e-35,"5","Cxcr4"
"Ifi203",1.08099311283486e-38,0.370196252619235,0.399,0.219,3.02656451731503e-34,"5","Ifi203"
"Tonsl",3.77990023661575e-38,0.289036864209698,0.693,0.49,1.05829646824768e-33,"5","Tonsl"
"Acot9",7.44443694236661e-38,0.276734571728645,0.428,0.239,2.0842934551238e-33,"5","Acot9"
"Ckb3",7.73192203560723e-38,0.359220067499629,0.524,0.326,2.16478353152931e-33,"5","Ckb"
"Orai11",5.98696539730041e-37,0.304604668772254,0.854,0.716,1.67623057193617e-32,"5","Orai1"
"2010107E04Rik",6.70057660910551e-37,0.276162248442237,0.871,0.713,1.87602743901736e-32,"5","2010107E04Rik"
"Pdia3",7.35933224338349e-37,0.345377518622942,0.902,0.807,2.06046584150251e-32,"5","Pdia3"
"Csnk2b",1.22216287614532e-36,0.310369918445725,0.645,0.458,3.42181162063168e-32,"5","Csnk2b"
"Zwint1",3.87673400185841e-36,0.28001022102883,0.375,0.204,1.08540798584032e-31,"5","Zwint"
"Zeb21",5.37050522936476e-36,0.345567453990272,0.501,0.297,1.50363405411755e-31,"5","Zeb2"
"Gm20186",1.25323876317365e-35,0.259476246465043,0.281,0.13,3.50881788913359e-31,"5","Gm20186"
"Txn11",1.51355553518642e-35,0.295611656783083,0.908,0.758,4.23765278741493e-31,"5","Txn1"
"Ttc39c",4.37932705922264e-35,0.285905245003718,0.277,0.132,1.22612399004116e-30,"5","Ttc39c"
"Zfp36l11",8.74949618190046e-35,0.398349093206908,0.848,0.683,2.44968394100849e-30,"5","Zfp36l1"
"Gm26740",6.44354876923946e-34,0.319873110535191,0.272,0.127,1.80406478441166e-29,"5","Gm26740"
"Ndufs5",6.99008415560916e-33,0.288027030985385,0.667,0.486,1.95708376188745e-28,"5","Ndufs5"
"Tbc1d10a",9.29835062746098e-33,0.275970028087326,0.432,0.259,2.60335220867653e-28,"5","Tbc1d10a"
"Wnk1",1.23347689232561e-32,0.375008106598752,0.815,0.699,3.45348860313325e-28,"5","Wnk1"
"Relb1",3.30722873421469e-32,0.266527095706388,0.625,0.43,9.25957901005429e-28,"5","Relb"
"Hspa51",5.09016774534997e-32,0.757517200886774,0.974,0.942,1.42514516534309e-27,"5","Hspa5"
"Tnfsf91",6.41979504583912e-32,0.441917111290174,0.303,0.159,1.79741421693404e-27,"5","Tnfsf9"
"Tgif11",2.81809361469145e-31,0.302613466996732,0.704,0.517,7.89009850241313e-27,"5","Tgif1"
"Stat5a1",4.09284171182291e-31,0.345152024232794,0.342,0.194,1.14591382247618e-26,"5","Stat5a"
"Nup62",4.13152234472613e-31,0.264263715584997,0.344,0.191,1.15674362607642e-26,"5","Nup62"
"Dcun1d5",6.1704392291141e-31,0.297613320538787,0.656,0.496,1.72759957536737e-26,"5","Dcun1d5"
"Ahcyl2",7.66968563816474e-31,0.36847000194302,0.458,0.298,2.14735858497336e-26,"5","Ahcyl2"
"Sdf2l11",8.67787840557353e-31,0.494033815617399,0.544,0.385,2.42963239599248e-26,"5","Sdf2l1"
"Cyth41",9.96059748590292e-31,0.26303746995615,0.594,0.395,2.7887680841031e-26,"5","Cyth4"
"Ppp1r12a",1.50942352869205e-30,0.287417468927473,0.522,0.344,4.226083995632e-26,"5","Ppp1r12a"
"Prelid1",3.01725777286824e-30,0.268527733766196,0.812,0.649,8.4477183124765e-26,"5","Prelid1"
"Rexo21",3.31907024359095e-30,0.290836033161915,0.67,0.504,9.29273286800595e-26,"5","Rexo2"
"Slc9a3r11",3.42181761884279e-30,0.293004175465108,0.653,0.479,9.58040496923604e-26,"5","Slc9a3r1"
"Sepp12",5.65890568242436e-30,0.273754769287864,0.501,0.319,1.58438041296517e-25,"5","Sepp1"
"Vasp",6.20946093387014e-30,0.265048759349798,0.845,0.691,1.73852487226496e-25,"5","Vasp"
"Slc25a19",6.50317798599213e-30,0.296599285965413,0.381,0.226,1.82075977251808e-25,"5","Slc25a19"
"Ndufb7",1.21293063188049e-29,0.250422569499342,0.743,0.563,3.395963183139e-25,"5","Ndufb7"
"Ubxn41",2.25059870640097e-29,0.277546982935105,0.79,0.627,6.30122625818143e-25,"5","Ubxn4"
"Arf6",1.56626481725822e-28,0.269494234292822,0.836,0.698,4.38522823535956e-24,"5","Arf6"
"Fkbp8",2.50846765223623e-28,0.267067301069991,0.679,0.509,7.02320773273099e-24,"5","Fkbp8"
"Nfkbid1",3.10425810638452e-28,0.340240705511382,0.43,0.274,8.69130184625537e-24,"5","Nfkbid"
"Psma61",5.296623617217e-28,0.260304260262224,0.61,0.432,1.48294868034842e-23,"5","Psma6"
"Jund1",8.71185904142701e-28,0.26189791967335,0.974,0.912,2.43914629441873e-23,"5","Jund"
"Slc25a41",1.24710781096795e-27,0.26163660121352,0.694,0.539,3.49165244914807e-23,"5","Slc25a4"
"Acot7",1.38547148813542e-27,0.257869771332777,0.361,0.215,3.87904307248154e-23,"5","Acot7"
"Ifi27",2.99826175383269e-27,0.28314216133277,0.321,0.182,8.39453325838078e-23,"5","Ifi27"
"Smap2",3.71918786079122e-27,0.284622261087196,0.504,0.342,1.04129821726433e-22,"5","Smap2"
"H2-Q4",1.57988812892197e-26,0.289799772293097,0.54,0.375,4.42337078335574e-22,"5","H2-Q4"
"Mpc11",2.11676791191729e-26,0.277806911808877,0.782,0.664,5.92652679978602e-22,"5","Mpc1"
"St3gal61",2.27882611318767e-26,0.259474859184011,0.454,0.286,6.38025735170285e-22,"5","St3gal6"
"Fas",5.13711725926448e-26,0.309504234687889,0.462,0.309,1.43829009024887e-21,"5","Fas"
"Pdia6",3.44849229514405e-25,0.387443688761014,0.639,0.514,9.65508872794431e-21,"5","Pdia6"
"Cd48",4.7536008715782e-25,0.283856194783188,0.549,0.392,1.33091317202447e-20,"5","Cd48"
"Cystm1",5.31917445684026e-25,0.398316130491366,0.351,0.215,1.48926246442614e-20,"5","Cystm1"
"Cflar1",6.33158665572003e-25,0.256839732258262,0.535,0.377,1.77271763186849e-20,"5","Cflar"
"Ostc",6.9775882359992e-25,0.263506331200187,0.625,0.473,1.95358515431506e-20,"5","Ostc"
"Ms4a4b",7.23132611532733e-25,0.324317289497133,0.267,0.142,2.02462668576935e-20,"5","Ms4a4b"
"Snrpd3",2.62419197397974e-24,0.255811522049048,0.619,0.469,7.34721268874849e-20,"5","Snrpd3"
"Osbpl91",3.21935939226762e-24,0.279594729800144,0.658,0.502,9.01356242647089e-20,"5","Osbpl9"
"Rbpj",7.42327490420381e-24,0.357733373973141,0.494,0.356,2.07836850767898e-19,"5","Rbpj"
"Tfg",1.02260239935107e-23,0.262846094175199,0.361,0.223,2.86308219770313e-19,"5","Tfg"
"Sptssa2",1.04919565195687e-23,0.302517731969209,0.664,0.519,2.93753798634883e-19,"5","Sptssa"
"Agpat41",2.62957766891451e-23,0.321206629510994,0.472,0.33,7.36229155742685e-19,"5","Agpat4"
"Itgb71",5.54381462461253e-23,0.268967556267383,0.761,0.617,1.55215721859901e-18,"5","Itgb7"
"Ecm11",1.87197684477354e-22,0.30514430782522,0.297,0.176,5.24116076999697e-18,"5","Ecm1"
"Tnfaip31",3.99577198144337e-22,0.281424509797294,0.838,0.723,1.11873623936451e-17,"5","Tnfaip3"
"Cdk2ap21",2.68616464429512e-21,0.278729910140999,0.878,0.762,7.52072377109748e-17,"5","Cdk2ap2"
"Slc15a31",3.60748628398518e-21,0.278724642809409,0.504,0.345,1.01002400979017e-16,"5","Slc15a3"
"Ndufa1",5.55531940349956e-21,0.285130973310604,0.831,0.707,1.55537832659181e-16,"5","Ndufa1"
"Dnajb11",3.04868604653489e-20,0.269485679031033,0.565,0.432,8.53571119308839e-16,"5","Dnajb11"
"Herpud11",5.10114277578822e-16,0.324078844193193,0.59,0.49,1.42821795436519e-11,"5","Herpud1"
"Id21",2.82721883525328e-15,0.284409581858944,0.891,0.833,7.91564729494213e-11,"5","Id2"
"Creld2",7.85702033412748e-15,0.275132316217155,0.351,0.249,2.19980855314901e-10,"5","Creld2"
"Hsp90b1",1.99559357713047e-14,0.408648964382376,0.779,0.701,5.58726289724988e-10,"5","Hsp90b1"
"Tnfsf111",7.92335690736925e-11,0.427538595852528,0.314,0.23,2.21838146692524e-06,"5","Tnfsf11"
"Ms4a4b1",0,1.434542799421,0.624,0.125,0,"6","Ms4a4b"
"Cd28",0,1.3385173537718,0.56,0.085,0,"6","Cd28"
"Cd6",0,0.943542958317501,0.357,0.033,0,"6","Cd6"
"Ctla4",1.36223998303903e-297,1.50578352973924,0.35,0.038,3.81399950451269e-293,"6","Ctla4"
"Cd5",3.17651185421754e-287,0.78730591594071,0.286,0.024,8.89359788943827e-283,"6","Cd5"
"Tnfrsf41",1.30166821657869e-221,2.31483142797697,0.578,0.171,3.64441067277702e-217,"6","Tnfrsf4"
"Cd21",8.39105295431412e-209,1.16277159063432,0.913,0.55,2.34932700614887e-204,"6","Cd2"
"Ikzf2",2.14753356357846e-152,1.46613413194161,0.628,0.278,6.01266447130696e-148,"6","Ikzf2"
"Pglyrp1",2.23699989296748e-147,0.900080568476245,0.36,0.081,6.26315230033034e-143,"6","Pglyrp1"
"Tnfrsf181",2.63951542853836e-127,0.863764837541094,0.898,0.655,7.3901152968217e-123,"6","Tnfrsf18"
"H2-K12",2.30134451367861e-125,0.650137285784938,0.983,0.922,6.44330436939736e-121,"6","H2-K1"
"Cd271",2.10651699612368e-116,0.826170661703227,0.682,0.33,5.89782628574709e-112,"6","Cd27"
"AW1120101",1.2257500467508e-109,0.94020847488465,0.637,0.325,3.43185498089289e-105,"6","AW112010"
"H2-Q72",2.03128327986207e-104,0.849773424361332,0.695,0.397,5.68718692695783e-100,"6","H2-Q7"
"H2-D1",1.50921315844139e-100,0.440395802877958,1,0.995,4.2254950010042e-96,"6","H2-D1"
"Gramd3",3.31736327981484e-99,1.00356603567775,0.408,0.146,9.2879537108256e-95,"6","Gramd3"
"B2m2",2.50271530123973e-94,0.506407759825844,1,0.975,7.007102300411e-90,"6","B2m"
"Icos3",2.73415552068742e-89,0.946413673697332,0.687,0.413,7.65508862682063e-85,"6","Icos"
"Shisa52",2.89858171230834e-84,0.703150183582229,0.849,0.678,8.11544907812088e-80,"6","Shisa5"
"Eef1a12",4.12073613667565e-83,0.305711347334492,0.999,0.999,1.15372370354645e-78,"6","Eef1a1"
"Rps15a2",3.26978827226077e-82,0.387079989976923,0.997,0.993,9.15475320467569e-78,"6","Rps15a"
"Rpl13a2",8.81258939657869e-82,0.356209986157797,1,0.999,2.4673487792541e-77,"6","Rpl13a"
"Cotl13",1.80372431975386e-81,0.57311850293624,0.869,0.669,5.05006735044685e-77,"6","Cotl1"
"Rac22",5.7716244726743e-81,0.625777233432598,0.816,0.638,1.61593941985935e-76,"6","Rac2"
"Rpl27",1.34708151711024e-73,0.339229521638661,0.993,0.981,3.77155883160525e-69,"6","Rpl27"
"Rpl37",8.90716297551774e-73,0.352388622775505,1,0.993,2.49382748988546e-68,"6","Rpl3"
"Rps31",1.10947077313827e-72,0.303874209911313,1,0.996,3.10629627063253e-68,"6","Rps3"
"Ets13",1.15107366043058e-70,0.5372117196865,0.856,0.676,3.22277603447355e-66,"6","Ets1"
"Ubb",6.00719927941546e-70,0.380605609878702,1,0.998,1.68189565425074e-65,"6","Ubb"
"Rps132",1.25325431289389e-68,0.325389029967416,0.999,0.991,3.50886142524031e-64,"6","Rps13"
"Il21r2",2.40347125327377e-64,0.6775845604757,0.408,0.18,6.72923881491589e-60,"6","Il21r"
"Rpl342",3.27277875990796e-63,0.275572017738078,0.999,0.996,9.16312597199031e-59,"6","Rpl34"
"Cd823",3.47026451876584e-62,0.521727295278906,0.79,0.589,9.71604659964061e-58,"6","Cd82"
"Rps112",4.00577680814985e-62,0.279454472362061,0.997,0.998,1.1215373907458e-57,"6","Rps11"
"Cd524",1.96785053893428e-60,0.487710416962719,0.981,0.877,5.5095879389082e-56,"6","Cd52"
"Fau",3.58450812178307e-60,0.280630578747508,1,0.997,1.00359058393683e-55,"6","Fau"
"Odc13",2.61249183356534e-59,0.450469915870755,0.913,0.794,7.31445463561623e-55,"6","Odc1"
"Txk",1.14522042167629e-58,0.656119013711271,0.341,0.14,3.20638813660928e-54,"6","Txk"
"Fyb1",3.93727603103415e-58,0.583495647201794,0.663,0.457,1.10235854316894e-53,"6","Fyb"
"Rpl172",1.54585496062847e-56,0.289389470131835,1,0.996,4.3280847187676e-52,"6","Rpl17"
"Gzmb1",1.0919682799372e-55,1.18499615381023,0.451,0.242,3.05729279016816e-51,"6","Gzmb"
"Rpl38",1.44273566881465e-55,0.2858116781913,0.996,0.992,4.03937132554726e-51,"6","Rpl38"
"Rpl18a2",2.60819388978954e-55,0.279803810312091,1,0.998,7.30242125263277e-51,"6","Rpl18a"
"Rpl71",4.52250402874033e-55,0.299312676403066,0.981,0.971,1.26621067796672e-50,"6","Rpl7"
"Rpl42",9.62574823819985e-55,0.30456286800153,0.991,0.976,2.69501699173119e-50,"6","Rpl4"
"Nmrk11",2.22797513641973e-54,0.775582220837304,0.377,0.174,6.23788478694796e-50,"6","Nmrk1"
"Rpl24",5.06421219833272e-54,0.268777626460535,0.997,0.991,1.4178781312892e-49,"6","Rpl24"
"Rpl23a2",6.87462677390318e-54,0.280938931531804,0.999,0.996,1.92475800415741e-49,"6","Rpl23a"
"Lgals13",2.76114788578079e-53,0.398236883331573,0.984,0.975,7.73066185060906e-49,"6","Lgals1"
"Rps3a12",2.96800139440798e-53,0.296690890988065,0.997,0.993,8.30981030406347e-49,"6","Rps3a1"
"Gna151",3.67914838468507e-51,0.516928424272159,0.319,0.135,1.03008796474413e-46,"6","Gna15"
"Rps272",3.50988237162718e-49,0.278290329261119,1,1,9.82696866408179e-45,"6","Rps27"
"Rps72",4.17958227093281e-49,0.2946423412749,0.996,0.99,1.17019944421577e-44,"6","Rps7"
"Rpl112",4.26838550914166e-49,0.268348057793547,0.999,0.989,1.19506257484948e-44,"6","Rpl11"
"Rps4x2",5.25693838655065e-48,0.275071127620951,0.999,0.994,1.47183760946645e-43,"6","Rps4x"
"Eif3h3",6.8204774099686e-48,0.392244347896783,0.896,0.827,1.90959726524301e-43,"6","Eif3h"
"Rpsa2",1.28099167419269e-47,0.331199477208326,0.983,0.974,3.5865204894047e-43,"6","Rpsa"
"Smco43",2.13354077407964e-47,0.547888665334235,0.396,0.203,5.97348745926817e-43,"6","Smco4"
"Rps242",7.99893146444021e-47,0.274189991148285,1,0.996,2.23954083141397e-42,"6","Rps24"
"Ttc39c1",1.97244607545891e-46,0.598488406793962,0.3,0.132,5.52245452206984e-42,"6","Ttc39c"
"Ostf11",1.49567224830283e-44,0.535563928513788,0.797,0.751,4.18758316079827e-40,"6","Ostf1"
"Sh2d2a2",1.75465776020441e-44,0.550833040070855,0.585,0.392,4.9126907970203e-40,"6","Sh2d2a"
"Ptpn182",4.66964484255982e-43,0.456888984146587,0.695,0.53,1.3074071630199e-38,"6","Ptpn18"
"Ifngr12",3.0741189864802e-42,0.454426148570833,0.864,0.804,8.60691833834727e-38,"6","Ifngr1"
"H2-Q41",4.15657723453842e-42,0.538098083130599,0.549,0.376,1.16375849412607e-37,"6","H2-Q4"
"Samsn13",5.31313463907209e-42,0.527473845325631,0.782,0.659,1.4875714362474e-37,"6","Samsn1"
"Malat1",1.6369008123763e-41,0.274640329179728,1,1,4.58299489449117e-37,"6","Malat1"
"Hmha1",2.38195473767787e-39,0.495439386694235,0.623,0.475,6.66899687455049e-35,"6","Hmha1"
