"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Josd1",7.4066156264345e-120,0.549256386351025,0.37,0.236,2.07570402930827e-115,"0","Josd1"
"Fndc4",2.65716463058126e-119,0.586141274444353,0.295,0.156,7.44670387720397e-115,"0","Fndc4"
"Agap1",1.34339844906655e-118,0.523097379482558,0.286,0.149,3.76487415350901e-114,"0","Agap1"
"Ovol2",1.09244529215483e-117,0.609240693977842,0.28,0.141,3.0615779312639e-113,"0","Ovol2"
"Stk11",1.14635773061841e-117,0.501543250064254,0.569,0.528,3.2126675400581e-113,"0","Stk11"
"Braf",1.51999309257737e-117,0.588188263086743,0.376,0.248,4.25978064194809e-113,"0","Braf"
"Cbr1",1.5315497631343e-117,0.614302915146376,0.289,0.151,4.29216821118387e-113,"0","Cbr1"
"Tpi1",3.36068217067805e-117,0.530092583115342,0.586,0.54,9.41831178332523e-113,"0","Tpi1"
"Eif4a2",2.9341896927471e-116,0.465882474515298,0.636,0.622,8.22306661392376e-112,"0","Eif4a2"
"Ndfip2",3.05564667935672e-115,0.507903257693208,0.54,0.479,8.56344981889721e-111,"0","Ndfip2"
"Napa",2.08835037773321e-114,0.524277295327241,0.529,0.48,5.85260193359731e-110,"0","Napa"
"Eif5",1.61919992352805e-113,0.352241752977385,0.819,0.826,4.53780778568737e-109,"0","Eif5"
"Tnfrsf1b",2.53916733431903e-113,0.388874805734282,0.711,0.72,7.1160164544291e-109,"0","Tnfrsf1b"
"Fbxw5",3.93709463402235e-113,0.557275182107013,0.298,0.166,1.10337077118476e-108,"0","Fbxw5"
"Rgcc",6.32449604224726e-113,0.446026652472638,0.756,0.714,1.7724400158398e-108,"0","Rgcc"
"Hopx",4.42458733354629e-112,0.563725376160651,0.346,0.209,1.23999060022635e-107,"0","Hopx"
"Ankrd44",1.97295267690024e-111,0.54482988657451,0.51,0.434,5.52919987701292e-107,"0","Ankrd44"
"Pcnp",5.76185295020288e-111,0.45880468282002,0.615,0.61,1.61475928929436e-106,"0","Pcnp"
"Srpk2",2.90138102315182e-110,0.549133527328707,0.442,0.335,8.13112031738298e-106,"0","Srpk2"
"Pcbp1",4.80330581665245e-109,0.379342634588024,0.769,0.801,1.34612645511685e-104,"0","Pcbp1"
"Gpx4",3.40211527462439e-108,0.343742810718602,0.862,0.886,9.53442805713484e-104,"0","Gpx4"
"Csnk1g3",6.2500295837639e-108,0.541692459198114,0.454,0.359,1.75157079084983e-103,"0","Csnk1g3"
"C1qtnf6",1.49790866474715e-107,0.525761645934272,0.271,0.142,4.1978890329539e-103,"0","C1qtnf6"
"Ssr1",1.67502587049176e-106,0.501045102966111,0.572,0.558,4.69426000205316e-102,"0","Ssr1"
"Eif4g2",3.81613538587624e-106,0.317873548731161,0.825,0.86,1.06947194189182e-101,"0","Eif4g2"
"Impact",6.30917053234344e-106,0.578967698078092,0.477,0.382,1.76814504168925e-101,"0","Impact"
"Sema4c",1.03713869960486e-105,0.524158139105846,0.29,0.161,2.90658120564262e-101,"0","Sema4c"
"Lrrc16a",8.96819936867242e-105,0.522407530519913,0.289,0.164,2.51333787307044e-100,"0","Lrrc16a"
"Btbd9",2.41095324713768e-104,0.55625863519511,0.4,0.288,6.75669647510336e-100,"0","Btbd9"
"Tgfbr2",2.53897654283411e-104,0.515354314679628,0.449,0.36,7.11548176129259e-100,"0","Tgfbr2"
"Mif",5.8382577168289e-104,0.3992932399051,0.739,0.755,1.6361717251413e-99,"0","Mif"
"Rnf125",6.99472824385622e-104,0.489590915962931,0.454,0.34,1.96027259034071e-99,"0","Rnf125"
"Ndrg1",9.12822729516275e-104,0.504188226919318,0.615,0.542,2.55818569946936e-99,"0","Ndrg1"
"Pitpnm2",5.38887476819844e-103,0.504410933908669,0.291,0.167,1.51023215378761e-98,"0","Pitpnm2"
"Lamb3",1.63635135114901e-102,0.509003071517891,0.318,0.191,4.5858746615951e-98,"0","Lamb3"
"Isyna1",4.45030240179616e-102,0.622735893842433,0.44,0.349,1.24719724810337e-97,"0","Isyna1"
"Gtf2i",4.55005498114227e-102,0.545226956644955,0.358,0.241,1.27515290846512e-97,"0","Gtf2i"
"Tjp1",5.76932472791006e-102,0.524385391718632,0.283,0.16,1.6168532549968e-97,"0","Tjp1"
"Spty2d1",6.92329631716656e-102,0.637822625421067,0.588,0.564,1.94025379288593e-97,"0","Spty2d1"
"Anp32b",2.85584660198065e-101,0.351765262646914,0.753,0.756,8.00351010205077e-97,"0","Anp32b"
"Cldnd1",1.19676174946369e-100,0.47447411557445,0.564,0.535,3.35392480287199e-96,"0","Cldnd1"
"Zbtb1",1.21874650179931e-100,0.480238461150343,0.525,0.449,3.41553707129256e-96,"0","Zbtb1"
"Nrgn",2.47111718993368e-100,0.504398213305207,0.26,0.134,6.92530592478914e-96,"0","Nrgn"
"Fosb",4.42914294579928e-99,0.47996397220681,0.552,0.447,1.24126731056025e-94,"0","Fosb"
"Nrbf2",4.59524177219511e-99,0.562833462908155,0.389,0.287,1.28781650665768e-94,"0","Nrbf2"
"Aplp2",1.17928995563757e-98,0.496725577737046,0.503,0.442,3.30496010067429e-94,"0","Aplp2"
"Rnf187",2.74105668381824e-98,0.485977636803349,0.52,0.481,7.68181135640061e-94,"0","Rnf187"
"Srsf5",4.45497114801983e-98,0.430267093110149,0.619,0.615,1.24850566423256e-93,"0","Srsf5"
"Txndc17",8.02628530700137e-98,0.589924228882486,0.642,0.675,2.24936645728713e-93,"0","Txndc17"
"Bysl",2.29215311894634e-97,0.60336117120687,0.309,0.189,6.4237591158471e-93,"0","Bysl"
"Cfap20",1.09654618149786e-96,0.544980475912735,0.371,0.264,3.07307067364776e-92,"0","Cfap20"
"Sac3d1",1.4439935991335e-96,0.583581809301634,0.306,0.187,4.04679206157163e-92,"0","Sac3d1"
"Def6",1.49282539327941e-96,0.506228521987378,0.436,0.343,4.18364316466554e-92,"0","Def6"
"Rrp1",3.00185361339558e-96,0.537388684252382,0.546,0.521,8.4126947515411e-92,"0","Rrp1"
"Syne2",5.99009699969011e-95,0.545078883558998,0.351,0.237,1.67872468416315e-90,"0","Syne2"
"Ciapin1",2.60589127772838e-94,0.533634023864363,0.408,0.312,7.30301030583378e-90,"0","Ciapin1"
"Muc1",9.50135152395006e-94,0.483423519607441,0.26,0.14,2.662753764587e-89,"0","Muc1"
"Slc3a2",1.4839643322782e-93,0.336891618188812,0.824,0.843,4.15881004120965e-89,"0","Slc3a2"
"Ankrd12",1.80125329684665e-93,0.421296238496859,0.629,0.606,5.04801236441273e-89,"0","Ankrd12"
"Arhgap5",2.1491857071804e-93,0.532571867733711,0.375,0.267,6.02309294437307e-89,"0","Arhgap5"
"Ube2b",2.79240354502856e-93,0.297240762053777,0.784,0.823,7.82571093494254e-89,"0","Ube2b"
"Mfsd6",1.88176846640062e-92,0.528648751976514,0.367,0.26,5.27365612708773e-88,"0","Mfsd6"
"Ago2",2.52893742347843e-91,0.419252130159265,0.603,0.598,7.08734712929829e-87,"0","Ago2"
"Tiam1",5.13367797451933e-91,0.468054459090514,0.509,0.452,1.43871325235904e-86,"0","Tiam1"
"Jak1",6.76354965563499e-90,0.410488813727155,0.63,0.649,1.89548479099171e-85,"0","Jak1"
"Sytl2",9.58638073415315e-87,0.471780090742773,0.306,0.192,2.68658320074642e-82,"0","Sytl2"
"Ndufa13",1.27118054024839e-86,0.31516192597885,0.795,0.836,3.56248346404611e-82,"0","Ndufa13"
"Bzw2",2.24154536579229e-86,0.542670481967802,0.344,0.242,6.28193088763289e-82,"0","Bzw2"
"Snx9",7.72918592659411e-85,0.495556301860523,0.346,0.242,2.166104355928e-80,"0","Snx9"
"Sec31a",8.03988601111464e-85,0.525595047272533,0.391,0.304,2.25317805461488e-80,"0","Sec31a"
"Ywhaq",9.17726039130105e-85,0.317074784854545,0.719,0.753,2.57192722466212e-80,"0","Ywhaq"
"Hilpda",1.41901007811221e-84,0.469193142741891,0.53,0.463,3.97677574390946e-80,"0","Hilpda"
"Mrfap1",1.74941494185273e-84,0.380986709547757,0.637,0.663,4.90273537454228e-80,"0","Mrfap1"
"Neurl3",1.62492737083332e-83,0.380109052286514,0.6,0.561,4.55385895676039e-79,"0","Neurl3"
"Tomm20",3.45871226580424e-83,0.307544920896627,0.78,0.826,9.69304112491638e-79,"0","Tomm20"
"Cbarp",1.69371143724598e-80,0.476329970398928,0.358,0.257,4.74662630288185e-76,"0","Cbarp"
"B4galnt1",7.01169235664705e-80,0.471648135507725,0.452,0.384,1.96502678295034e-75,"0","B4galnt1"
"Klf4",1.15246918076967e-79,0.436037667090361,0.663,0.626,3.22979487910701e-75,"0","Klf4"
"Gng2",1.88234691161565e-79,0.438721790133475,0.505,0.469,5.27527721980287e-75,"0","Gng2"
"Cbx4",5.52282580655718e-79,0.496238157459862,0.309,0.202,1.54777193228765e-74,"0","Cbx4"
"Pdcd6",7.67132613380801e-78,0.514154056228147,0.589,0.626,2.1498891489997e-73,"0","Pdcd6"
"Tmem30a",2.72169808514135e-77,0.445483451567648,0.569,0.583,7.62755888360862e-73,"0","Tmem30a"
"Hcst",4.30017509484913e-76,0.274422494868941,0.749,0.754,1.20512407033147e-71,"0","Hcst"
"Zfp36l2",5.81793707239862e-76,0.310609490791003,0.798,0.787,1.63047686453971e-71,"0","Zfp36l2"
"Synj2bp",1.23773325265235e-75,0.547440031437458,0.366,0.28,3.4687474405582e-71,"0","Synj2bp"
"Strn4",1.69225726020904e-75,0.519849560065947,0.361,0.28,4.74255097173583e-71,"0","Strn4"
"Bcl2",1.99737534357715e-75,0.467065447078293,0.278,0.17,5.59764440037495e-71,"0","Bcl2"
"Ube2k",4.55714483294391e-75,0.392764616844633,0.6,0.635,1.27713983943253e-70,"0","Ube2k"
"Sgk1",7.58867026913035e-75,0.562505252733642,0.318,0.216,2.12672484292378e-70,"0","Sgk1"
"Ndel1",1.77482231012851e-74,0.473064954810057,0.549,0.556,4.97393952413515e-70,"0","Ndel1"
"Ehd3",3.03054035403541e-74,0.483926959868655,0.26,0.155,8.49308934218424e-70,"0","Ehd3"
"Nek7",4.74106925342701e-73,0.493198963938109,0.397,0.324,1.32868465827292e-68,"0","Nek7"
"Ncapd3",4.3253525892564e-72,0.50132908421567,0.26,0.16,1.21218006313911e-67,"0","Ncapd3"
"Dxo",1.35052982725733e-71,0.499651126313958,0.309,0.214,3.78485984088866e-67,"0","Dxo"
"Ss18",4.69352613371465e-71,0.46792303729757,0.407,0.337,1.31536069897353e-66,"0","Ss18"
"Itpkb",5.70455228541274e-71,0.344664924105055,0.613,0.606,1.59870077798692e-66,"0","Itpkb"
"Med10",1.09775007112901e-70,0.494457155794462,0.488,0.468,3.07644457433905e-66,"0","Med10"
"D16Ertd472e",5.41412125991804e-70,0.423433166727414,0.502,0.466,1.51730748309203e-65,"0","D16Ertd472e"
"Rhoh",1.86298124001519e-69,0.465675101967813,0.383,0.298,5.22100492514257e-65,"0","Rhoh"
"Serbp1",2.85428195786085e-69,0.255314058925068,0.831,0.881,7.99912518690504e-65,"0","Serbp1"
"Mast4",4.86207945018489e-69,0.47052775970253,0.331,0.228,1.36259776591432e-64,"0","Mast4"
"Tor1aip1",7.52216580203135e-68,0.46713990856249,0.571,0.591,2.10808696601929e-63,"0","Tor1aip1"
"Mtch1",1.89983631478711e-67,0.485087045572647,0.439,0.404,5.32429127219087e-63,"0","Mtch1"
"2310033P09Rik",3.06085206631736e-66,0.482490870420131,0.316,0.229,8.5780379158544e-62,"0","2310033P09Rik"
"Peli1",3.12423039034954e-65,0.376423851809569,0.597,0.605,8.75565566895457e-61,"0","Peli1"
"Gcnt1",3.50105365282851e-65,0.468695214635574,0.373,0.296,9.81170286205191e-61,"0","Gcnt1"
"Raly",6.57350842198737e-65,0.27330271669165,0.73,0.798,1.84222573526196e-60,"0","Raly"
"Fam53c",1.69851942134213e-64,0.474158640797767,0.274,0.183,4.76010067831131e-60,"0","Fam53c"
"Ccnd1",1.56467513564402e-63,0.505375056410296,0.326,0.242,4.38500206764237e-59,"0","Ccnd1"
"Hspa4",6.06031823694798e-63,0.448064471524813,0.475,0.453,1.69840418590467e-58,"0","Hspa4"
"Prrc2c",1.46087732304195e-62,0.318896417430472,0.661,0.703,4.09410869782506e-58,"0","Prrc2c"
"Ppp3ca",1.11246531578152e-61,0.400072401106744,0.531,0.525,3.11768404747772e-57,"0","Ppp3ca"
"Cdc42se2",1.26381940294575e-61,0.399532471451234,0.506,0.495,3.54185387675548e-57,"0","Cdc42se2"
"Slc39a6",3.84512774589444e-61,0.472759754291092,0.323,0.245,1.07759705078692e-56,"0","Slc39a6"
"2010111I01Rik",6.32797529699696e-61,0.474493387640068,0.364,0.295,1.7734150769834e-56,"0","2010111I01Rik"
"Dad1",8.12309735682942e-61,0.270775373544593,0.759,0.826,2.27649803425144e-56,"0","Dad1"
"Calu",9.28325104328224e-61,0.529320191360342,0.354,0.287,2.60163110487985e-56,"0","Calu"
"Elf1",2.07410687997292e-60,0.358587977841052,0.574,0.583,5.81268453112412e-56,"0","Elf1"
"Ddx3y",1.33396513729983e-59,0.485523080956581,0.483,0.472,3.73843729728277e-55,"0","Ddx3y"
"Kif1b",1.98704288210343e-59,0.459451920936944,0.377,0.315,5.56868767709485e-55,"0","Kif1b"
"Sec62",2.42885125256707e-59,0.3152966774185,0.651,0.7,6.80685563531922e-55,"0","Sec62"
"Carhsp1",2.44145973239583e-59,0.431802274526892,0.453,0.418,6.84219090003933e-55,"0","Carhsp1"
"Eif5a",3.83039486302288e-59,0.265837123669554,0.926,0.953,1.07346816036216e-54,"0","Eif5a"
"Arl2bp",1.21268349379749e-58,0.380195494051553,0.519,0.512,3.39854549136746e-54,"0","Arl2bp"
"Dars2",1.97483851106986e-58,0.465350300881246,0.262,0.172,5.53448492727328e-54,"0","Dars2"
"Bcl10",2.02294515726687e-58,0.361804902198234,0.59,0.632,5.66930380324039e-54,"0","Bcl10"
"Fmnl1",1.25068221428979e-56,0.332481730314113,0.585,0.62,3.50503690554715e-52,"0","Fmnl1"
"Rap2a",2.24609444759801e-56,0.474014179793786,0.34,0.274,6.29467968939341e-52,"0","Rap2a"
"Gltscr2",3.93267595492245e-56,0.295579810460873,0.817,0.877,1.10213243636702e-51,"0","Gltscr2"
"Ythdc1",5.31938936541653e-56,0.385249192046757,0.565,0.593,1.49075886965798e-51,"0","Ythdc1"
"Atg7",9.15304749171039e-56,0.433766188161305,0.271,0.185,2.56514155955184e-51,"0","Atg7"
"Srsf11",1.20715517103283e-55,0.321057990407164,0.61,0.657,3.3830523668195e-51,"0","Srsf11"
"Cep57",3.52141508188539e-54,0.491620848665849,0.265,0.184,9.86876576698379e-50,"0","Cep57"
"Glrx",3.86320974794342e-53,0.327538461107041,0.591,0.597,1.08266453186114e-48,"0","Glrx"
"Slbp",7.20624639875932e-53,0.309736193893773,0.593,0.621,2.0195505532523e-48,"0","Slbp"
"Hacd2",1.78609821856663e-52,0.46690827331886,0.312,0.244,5.00554025753299e-48,"0","Hacd2"
"Top1",3.46586204091848e-52,0.327273017691063,0.637,0.67,9.71307836967405e-48,"0","Top1"
"Srsf6",3.72112603406969e-52,0.36091627859412,0.556,0.582,1.04284557104803e-47,"0","Srsf6"
"Chd2",1.34073378939591e-51,0.384012287815184,0.514,0.513,3.75740644478203e-47,"0","Chd2"
"Vdac1",1.42902435339541e-51,0.538741883337593,0.447,0.445,4.00484075039064e-47,"0","Vdac1"
"Eml4",1.6217430242894e-49,0.43715961440876,0.375,0.327,4.54493482557104e-45,"0","Eml4"
"St3gal6",1.74977930404254e-49,0.407362664524424,0.347,0.277,4.90375649957923e-45,"0","St3gal6"
"Mob4",1.99526888608499e-49,0.390051992030602,0.487,0.5,5.59174105325318e-45,"0","Mob4"
"Uap1l1",1.11744143673414e-48,0.462533810379196,0.323,0.264,3.13162962644744e-44,"0","Uap1l1"
"Gpsm3",1.36234478473812e-48,0.346954798899478,0.579,0.624,3.81797125922857e-44,"0","Gpsm3"
"1700020I14Rik",4.34595048265447e-47,0.347440730192112,0.495,0.505,1.21795262276392e-42,"0","1700020I14Rik"
"Slain2",5.88215099425702e-47,0.469106163444756,0.38,0.343,1.64847281614053e-42,"0","Slain2"
"Skp1a",6.13075367243591e-47,0.357054022398882,0.505,0.522,1.71814371670016e-42,"0","Skp1a"
"Pltp",6.64775315678793e-47,0.315071953724973,0.381,0.309,1.86303282218982e-42,"0","Pltp"
"Homer1",1.75332474330403e-45,0.44750918733175,0.292,0.228,4.91369259310955e-41,"0","Homer1"
"Emc10",1.92238482612841e-45,0.344522881587285,0.526,0.557,5.38748347522486e-41,"0","Emc10"
"Esco1",2.37937548932978e-45,0.442027323159302,0.342,0.288,6.6681998088467e-41,"0","Esco1"
"Rab10",3.83847122187641e-44,0.311718318126201,0.591,0.654,1.07573155993086e-39,"0","Rab10"
"Rfk",7.71976004884157e-44,0.437901035838564,0.346,0.301,2.16346275368785e-39,"0","Rfk"
"Dlat",1.0428561056297e-42,0.515271922090101,0.264,0.198,2.92260423602724e-38,"0","Dlat"
"Lnp",2.23262915840461e-42,0.417022973975948,0.253,0.186,6.25694321642892e-38,"0","Lnp"
"Sertad2",1.91905820494762e-41,0.4216549777687,0.403,0.376,5.3781606193657e-37,"0","Sertad2"
"Ube2a",4.63434463595986e-41,0.342032723131858,0.569,0.641,1.29877508422775e-36,"0","Ube2a"
"Dnajb9",5.89198996675108e-41,0.444656444067861,0.438,0.424,1.65123018818199e-36,"0","Dnajb9"
"Rhoc",3.11871829010059e-40,0.392097680177049,0.291,0.227,8.7402080080069e-36,"0","Rhoc"
"Txnip",6.1124160602e-40,0.431908072413822,0.314,0.256,1.71300460087105e-35,"0","Txnip"
"Srp68",7.25772658560644e-40,0.392451823955218,0.279,0.219,2.0339778756162e-35,"0","Srp68"
"Gramd1a",8.19798385671285e-40,0.396008384145384,0.416,0.395,2.29748497584378e-35,"0","Gramd1a"
"Tox",5.30229665912132e-39,0.358287087663656,0.35,0.294,1.48596863871875e-34,"0","Tox"
"Dync1li1",2.23669809501367e-38,0.432266343396683,0.358,0.33,6.26834641127581e-34,"0","Dync1li1"
"Tle4",2.82272433887686e-38,0.423519094901646,0.316,0.267,7.91068495970239e-34,"0","Tle4"
"Ccnl1",4.11901201577054e-38,0.299654568969738,0.628,0.693,1.15435311741969e-33,"0","Ccnl1"
"Tra2a",4.81590717352357e-38,0.355198878465243,0.544,0.595,1.34965798537998e-33,"0","Tra2a"
"Taf13",7.34592759822138e-38,0.420056110131614,0.411,0.404,2.05869620940154e-33,"0","Taf13"
"Dock8",8.33359182566591e-38,0.403266968107968,0.366,0.339,2.33548910914287e-33,"0","Dock8"
"Ubtf",9.48069664674801e-38,0.398126117330008,0.404,0.387,2.65696523525113e-33,"0","Ubtf"
"Txndc11",1.70630665072892e-37,0.450360196831122,0.289,0.235,4.78192438866779e-33,"0","Txndc11"
"Plk3",4.98851460337968e-37,0.466418855506054,0.273,0.212,1.39803121759716e-32,"0","Plk3"
"Tm2d2",5.8118461601931e-37,0.370964563005926,0.505,0.538,1.62876988639412e-32,"0","Tm2d2"
"Tor1aip2",1.45662876652323e-36,0.373756119855401,0.443,0.454,4.08220211818135e-32,"0","Tor1aip2"
"Amz2",2.65241535469535e-36,0.363577499470818,0.395,0.366,7.43339403153372e-32,"0","Amz2"
"Tm9sf3",3.10658011800204e-36,0.323820137478984,0.549,0.61,8.70619078070073e-32,"0","Tm9sf3"
"Pak1",5.86625336713465e-36,0.440723347449002,0.356,0.317,1.64401750613949e-31,"0","Pak1"
"Gtf2a1",1.07832322212379e-35,0.403546799023078,0.252,0.193,3.02200083000193e-31,"0","Gtf2a1"
"Fam69a",3.34275015971427e-35,0.353145480599232,0.262,0.203,9.36805732259923e-31,"0","Fam69a"
"Syncrip",3.38993308027965e-35,0.335248761053464,0.484,0.514,9.50028745748373e-31,"0","Syncrip"
"2210013O21Rik",2.37640081267916e-34,0.392760127101394,0.335,0.303,6.65986327753334e-30,"0","2210013O21Rik"
"Klrb1b",3.30784672130913e-34,0.354622952941884,0.331,0.282,9.27024043646885e-30,"0","Klrb1b"
"Hdac1",6.64722644197292e-34,0.372461304899228,0.403,0.397,1.86288521036291e-29,"0","Hdac1"
"Derl1",1.15099406603024e-33,0.346454408719286,0.452,0.474,3.22566087004976e-29,"0","Derl1"
"Jmjd1c",1.22375811004051e-33,0.342459082346147,0.489,0.515,3.42958210338853e-29,"0","Jmjd1c"
"Auh",1.75308825518042e-33,0.430445611224199,0.316,0.28,4.91302983514313e-29,"0","Auh"
"Elavl1",1.26790628049174e-32,0.302273462920451,0.515,0.571,3.5533073510781e-28,"0","Elavl1"
"Me2",1.48699076640345e-32,0.418385196725788,0.325,0.293,4.16729162284568e-28,"0","Me2"
"4930523C07Rik",1.48908430290962e-32,0.307960583729169,0.605,0.652,4.1731587589042e-28,"0","4930523C07Rik"
"Cmip",2.44732542667471e-32,0.286996496563206,0.535,0.567,6.85862950825586e-28,"0","Cmip"
"Tmem57",2.64436331760093e-32,0.451146974817672,0.285,0.24,7.41082819757661e-28,"0","Tmem57"
"Paip2",1.05706122211508e-31,0.267072033308667,0.575,0.655,2.96241407497752e-27,"0","Paip2"
"Zmiz1",1.30442051572205e-31,0.401360489260163,0.359,0.341,3.65563849531104e-27,"0","Zmiz1"
"Atp8b4",4.88456728125558e-31,0.400998971650189,0.32,0.285,1.36889998057188e-26,"0","Atp8b4"
"Ube3a",5.24621830035274e-31,0.384150675448407,0.435,0.454,1.47025267867386e-26,"0","Ube3a"
"Hspd1",1.07052579460191e-30,0.350969191583286,0.449,0.463,3.00014853937185e-26,"0","Hspd1"
"Ube2j2",2.12250236130307e-30,0.304147318339683,0.517,0.577,5.94831286755186e-26,"0","Ube2j2"
"Rnaset2b",2.3302784866995e-30,0.305514653982461,0.442,0.45,6.53060545897535e-26,"0","Rnaset2b"
"Tmem33",5.69830082257988e-30,0.392110657892379,0.36,0.348,1.59694880552801e-25,"0","Tmem33"
"Ypel5",6.10461257860732e-30,0.416546402941958,0.334,0.309,1.7108176751547e-25,"0","Ypel5"
"Spsb1",9.92484333098487e-30,0.369803379656809,0.251,0.2,2.78143734350851e-25,"0","Spsb1"
"Fam129b",1.39170714124693e-29,0.309553670818665,0.501,0.536,3.90025926334452e-25,"0","Fam129b"
"Tulp4",2.1639541850082e-29,0.382155168460971,0.419,0.426,6.06448160348548e-25,"0","Tulp4"
"Lrrc8d",3.75082804807981e-29,0.352576733328112,0.393,0.395,1.05116956047437e-24,"0","Lrrc8d"
"Clcf1",4.71045694554999e-29,0.387370680474352,0.334,0.31,1.32010555899039e-24,"0","Clcf1"
"Nfe2l2",1.7499820602872e-28,0.281165838205149,0.55,0.58,4.90432472395487e-24,"0","Nfe2l2"
"Prnp",2.47100763016183e-28,0.296954091126679,0.296,0.247,6.92499888352853e-24,"0","Prnp"
"Skap1",7.36641806111575e-28,0.30462573186109,0.434,0.422,2.06443866162769e-23,"0","Skap1"
"Elovl5",7.71237861061759e-28,0.302466345626509,0.52,0.564,2.16139410562558e-23,"0","Elovl5"
"Zfp131",1.22773667473614e-27,0.393511694132313,0.343,0.326,3.44073203094804e-23,"0","Zfp131"
"Aig1",1.83952593595312e-27,0.35371192925502,0.257,0.209,5.15527143550863e-23,"0","Aig1"
"Zcchc11",8.82923022909032e-27,0.310721389050739,0.447,0.46,2.47439177170256e-22,"0","Zcchc11"
"Serinc1",1.35331305533843e-26,0.276687913451238,0.53,0.599,3.79265983758596e-22,"0","Serinc1"
"Rnf10",2.33305634513121e-26,0.316656839354208,0.458,0.502,6.53839040723022e-22,"0","Rnf10"
"Gstp1",3.13781916248219e-26,0.356116739937887,0.401,0.4,8.79373820285633e-22,"0","Gstp1"
"Abr",3.25453982319982e-26,0.366791040660167,0.336,0.32,9.12084785451748e-22,"0","Abr"
"Unc45a",9.522942853571e-26,0.346359277470369,0.285,0.248,2.66880473471327e-21,"0","Unc45a"
"Max",4.06418714575333e-25,0.328804661055362,0.424,0.447,1.13898844759737e-20,"0","Max"
"Ugdh",4.9511322355869e-25,0.378338230257639,0.284,0.248,1.38755480902323e-20,"0","Ugdh"
"Ivns1abp",6.40451589093291e-25,0.347545984489983,0.447,0.47,1.79486557843395e-20,"0","Ivns1abp"
"Morf4l1",7.97296914420273e-25,0.289877490416936,0.827,0.9,2.23442460266281e-20,"0","Morf4l1"
"Tram1",1.46612604205723e-24,0.270899442912093,0.547,0.628,4.10881823286539e-20,"0","Tram1"
"Sec14l1",6.97313383687505e-24,0.370858779967284,0.259,0.222,1.95422075778423e-19,"0","Sec14l1"
"Osbpl9",1.82384033277264e-23,0.27872520136804,0.483,0.523,5.11131253259533e-19,"0","Osbpl9"
"Prex1",4.06286056394459e-23,0.328384954753241,0.396,0.408,1.13861667304547e-18,"0","Prex1"
"Ddx3x",4.73455388407107e-23,0.26047712064709,0.526,0.583,1.32685872601092e-18,"0","Ddx3x"
"Pno1",1.23733431619711e-22,0.368229445372802,0.291,0.267,3.46762942114239e-18,"0","Pno1"
"Commd8",1.74536494863949e-22,0.426393762552632,0.363,0.372,4.89138526856216e-18,"0","Commd8"
"Oxct1",7.39934255644237e-22,0.36180730744902,0.306,0.287,2.07366575144298e-17,"0","Oxct1"
"Nrbp1",8.70429228137573e-22,0.350166788788836,0.386,0.403,2.43937791185555e-17,"0","Nrbp1"
"Stub1",2.41576000605408e-21,0.333443271010033,0.388,0.408,6.77016741696655e-17,"0","Stub1"
"Suco",4.55896871641266e-21,0.334846614188356,0.333,0.321,1.27765098277465e-16,"0","Suco"
"Tmem251",5.3358372424132e-21,0.341130615117326,0.408,0.434,1.4953683871863e-16,"0","Tmem251"
"Rassf5",5.35154831163214e-21,0.353383830185215,0.28,0.251,1.49977141433491e-16,"0","Rassf5"
"Pim2",9.50859406785746e-21,0.326816167930646,0.282,0.251,2.66478348751705e-16,"0","Pim2"
